User amount,Iteration 1,Iteration 2,Iteration 3,Iteration 4,Iteration 5,Iteration 6,Iteration 7,Iteration 8,Iteration 9,Iteration 10
130.0,297.5544423757865,287.5403226035599,250.97480292406766,252.5852390966484,294.7536439774076,283.02936840890874,300.051710121081,263.684811491941,254.31903011145357,269.56637611763483
140.0,312.48891238135866,323.4410969533478,319.6698847833121,288.8452982322133,324.6261879836498,315.0643799251745,276.5069384185393,280.48582388841237,273.06533899111133,309.53112174266414
150.0,333.32590479233113,299.89470116764295,320.3217194012894,296.3970973441038,352.93157669554705,296.8858560667242,349.6636131857117,345.14826688070815,312.8907853840455,355.96700883273047
160.0,383.7736576009088,341.9647880739564,381.3653781990208,380.8045410752313,330.2093257291768,336.49748397112285,354.7130990158816,329.63470192180944,367.37875337801086,374.00551444557004
170.0,404.630405884603,380.5820778190031,415.09413946472495,364.2213529396815,372.9469400340521,358.7930472876635,345.6676051657051,395.23125850611416,372.2130168976275,410.2095532834491
180.0,383.589222272552,378.81256458889186,425.56912387749674,430.1472581207895,434.71890279849725,416.9048607102889,418.1214253967176,411.73051591891397,402.6594344609258,442.37640681800417
190.0,390.5883705110555,437.3321030480615,392.54585493297384,435.9251572674423,410.9974781534733,461.34944356432356,433.36627872855024,437.3633091640208,408.5753603888119,466.9799137098671
200.0,486.17999506231104,498.6138750851718,420.59780053399413,422.44114028143457,473.3692429202575,472.57463396046296,452.35097941538277,446.17392916941236,473.1178531995061,472.7037152269453
210.0,484.8432307360689,474.4588411628568,526.4049114578635,468.57838030382334,471.71623171614686,500.65533785552105,458.72006688890514,477.63172587301233,517.5525882639298,474.7329336886429
220.0,463.8346845647451,497.0079005625216,495.15270070956626,467.53406702035886,514.1089065859632,536.9728601443202,539.587951125735,527.7373073900283,525.4565182316652,478.98065194806895
230.0,498.1984581997023,516.8424919399171,580.1518434674758,591.561850419274,513.8066740046984,509.0248085089602,535.412474835286,505.2462567584558,574.834537674995,520.8397376901678
240.0,567.1231425143997,619.1755353802591,586.0874194157436,594.3049177743076,615.7716627386535,622.1852323330008,624.7204355333469,549.6911235835931,590.4837101786956,597.939776569132
250.0,627.8744834360821,633.717286538084,621.7072897486107,569.1974033500323,607.3537414247138,593.2172580438868,648.2315287328973,606.1889188106377,606.5173578108011,544.6847393955943
260.0,606.6924268197805,567.5511272179012,687.4746460191456,636.6262733494658,587.408456859934,573.574332897572,590.9720552705045,646.0480036627443,645.29134603689,602.9294092593058
270.0,694.4044056163352,651.8490133157179,664.5332688548049,622.2694476690413,696.0129367081216,701.9396510910517,607.6704933343716,676.9252503161425,677.2966867945942,705.0203575040753
280.0,679.0433761179083,648.0306354538238,693.0856599721859,653.9561047917213,698.1557429700784,632.8441062869726,645.127640487974,680.8403990161927,648.2878697058915,717.5777381252512
290.0,748.2040318266141,659.0985233687142,643.0027141550889,709.7396483989966,776.8323997865152,753.4139425474123,670.9505419437327,748.8273102599177,692.7312990507152,645.0723648643145
300.0,767.1188033914074,730.529340869955,747.188239075798,795.3085177332327,720.7233197233685,765.1116920123931,779.732744915875,678.3855945560764,794.6602080548796,789.4056072535614
310.0,704.546952336057,696.5619008428869,712.8545628969017,820.6159662244766,745.572301535809,826.1575578657297,747.308042347569,720.944731995087,753.3996265945464,743.9912977692277
320.0,823.6656094609684,726.8577214911311,755.3800135534455,795.5068421430454,825.8869466506169,849.9875487121155,833.1225787158395,874.2234873925748,871.3593280302825,725.61798657975
330.0,843.1572496360669,849.424849683932,753.2188548782193,848.6748142592594,835.8434193736465,885.3182985172737,852.0137115335125,780.110851340871,790.3345399250229,817.4142746962559
340.0,868.8417812000663,791.9347135845419,779.5063981190324,845.5615151108442,899.0707013320645,805.9661804104957,884.7098986966415,924.3837085717541,942.6109992756193,775.1927878569754
350.0,813.9731048119061,944.9882268611323,893.3863334240987,872.7315988102306,901.8060640393918,863.3777145482466,820.157312955123,809.690300046403,906.1114568532214,974.4855202163719
360.0,901.4744717818504,987.2950032044082,877.610699592518,882.6730462354684,845.7201103954644,906.0576253979136,855.4225971225592,950.0284090062746,989.5637023761324,949.2046150053919
370.0,892.8301917354526,861.1408061506107,1003.764366008264,915.9681294835976,989.96486269089,886.3811942953314,904.4584465462896,937.1817779294875,1036.4898512517727,904.2924439653685
380.0,940.7058148438684,1030.1310790206235,977.3449299273677,935.0305840898268,1038.872485724939,914.3361128664479,944.8673898969881,1040.0434993074548,979.5032717818914,912.7756612438087
390.0,948.3844632584304,1068.5703990184727,1084.739168468766,911.5035213068558,1027.9269230570812,1003.0631302469124,1096.607820522856,958.7414624844528,927.6536573152911,926.5074466205581
400.0,1000.7901546809527,1131.27330768027,996.567069604479,998.6365756351989,1095.2858485716263,1075.6216527470551,1090.3144689291123,1053.425579145682,1056.0521344819313,1060.9292374655538
410.0,1004.955790388294,1020.5179451682897,1084.403230119992,1109.3800765002486,1037.907155936146,1074.782834767327,1066.8353276063044,1147.1545364881872,1007.3039411816678,1016.8269847594623
420.0,1110.6360784047406,1118.6142473560765,1085.0027715957522,1149.6420632108745,1135.0398302848466,1201.4747349256484,1150.498740183427,1179.7549697533007,1150.0435696244922,1061.7605210421111
430.0,1235.0525331586364,1034.785263180508,1056.3868044058775,1084.173751411281,1226.83283795755,1173.6033267824594,1121.509207955878,1195.925835747399,1116.8813148434347,1082.2777924533207
440.0,1187.52563479851,1051.2526029458334,1206.4745894780945,1073.3331800990522,1127.676872279618,1082.0325282693059,1109.0233031882026,1123.3012144793352,1164.8820868962662,1107.3119101288341
450.0,1126.4019797148721,1252.757349569331,1157.9588179994532,1130.4255434847046,1255.182027983723,1177.087468860011,1123.803062667045,1169.0350832634404,1115.6459088856818,1243.625156437879
460.0,1142.700428036635,1144.0656685474341,1243.4456246272232,1148.1078751544455,1150.6177585470637,1317.3837997504106,1301.1218386767466,1291.024710189328,1246.2326294017366,1188.1892449782126
470.0,1221.377626714631,1240.3166474887848,1233.5486165508007,1239.7819692137634,1321.202626025996,1179.41961497756,1345.4200965866555,1342.761902783973,1342.1068746757041,1298.3508786089608
480.0,1371.0056897930951,1368.3240232648768,1339.4169065090923,1375.909377100439,1410.3641435437269,1220.9737715801195,1168.4640126220495,1390.525561881646,1258.5539026744966,1177.2799277281486
490.0,1305.5853373026791,1281.4238804273518,1284.9034859097692,1434.6815232956037,1445.3033716559319,1438.6850505371876,1449.557898124965,1226.922457491614,1256.0831866251556,1376.5305733243367
500.0,1355.7606906884462,1388.6417229476922,1257.3759719403636,1402.4713795159898,1433.9996661674695,1288.5156349758563,1334.1980829045938,1377.7107716530775,1402.3509566749678,1447.8048733879173
510.0,1374.5197993095396,1327.5845356211219,1337.2236041311028,1350.4906299933218,1306.6336427972512,1254.2494265446721,1477.0263923049347,1415.1390911920694,1410.7824781836991,1314.5948439894453
520.0,1516.3131342906925,1398.4036834662252,1298.865279632898,1526.0548104339348,1412.3115854044363,1464.1924574556965,1418.4455093187667,1473.5981592283945,1324.5834834532604,1403.484251107541
530.0,1362.1700613332623,1562.492417176753,1356.9997512547523,1455.74175830731,1557.3124836614265,1326.345843574052,1389.9820569922515,1502.6179480205044,1333.4734556244816,1351.4856677110986
540.0,1524.0574773542598,1574.3431998537492,1374.7744560585456,1340.1664071973403,1382.8337962121152,1438.5148045958492,1596.818489389675,1465.9690978841315,1518.3787301768625,1485.7956588856473
550.0,1538.7486116007494,1413.696300672741,1472.7398003705348,1569.2484868788788,1389.4075777051955,1506.454822419785,1552.519165150344,1401.5189080635482,1393.9863867431575,1487.1131777805
560.0,1438.0369727971195,1676.1695054084212,1653.050278365636,1636.894151441562,1673.0228493229881,1615.5983125051691,1583.3004790531593,1671.356909306747,1444.3301156061655,1401.919633397156
570.0,1523.465009361654,1525.7033618315431,1439.6504398091352,1480.9030859455816,1570.5910489945913,1580.124117233207,1454.9092215286494,1672.6363632720477,1439.1699960280816,1503.3492745740448
580.0,1546.2612713369806,1459.1049997921618,1700.734937021922,1704.1488592780063,1445.1178612072301,1486.2074667493182,1444.3707933594915,1699.2321164137086,1663.0822637222002,1446.161698054864
590.0,1574.1232739002096,1738.7401768577295,1742.301761540208,1764.8706253028283,1580.6867609897256,1626.5668886868862,1579.3122522308522,1782.573014962994,1535.6921960221603,1718.493766339543
600.0,1757.8017785438474,1626.2309283295638,1695.1647833626212,1731.9843611864126,1564.9164274861957,1565.8822541727993,1683.7960591484143,1747.3012029495808,1546.4695605051047,1770.8510897813978
610.0,1785.3585370832484,1552.6010853691926,1750.8919355532616,1727.9419407083303,1644.793380228709,1694.646866180403,1749.4726472020016,1772.7861628867217,1861.729408851659,1785.3350838323224
620.0,1820.8203307917372,1741.196967196468,1607.9901569681188,1704.4169325754647,1779.217095201989,1792.7140384695638,1869.3620247096499,1611.7421318790355,1560.6364285425307,1777.9513083493014
630.0,1810.982499308615,1768.426389920874,1874.8224919655727,1725.8316623144804,1931.8941791559237,361729.2750165267,1884.9506320633145,1930.3618998775596,1661.2383570557474,1752.9257366222914
640.0,1631.8700109253195,1958.3904554517658,1962.8201073325536,1961.349085222394,1852.2792363450758,1940.4819904541414,1770.6504968451218,1934.1624598824822,1902.1372675651046,1869.2519100498562
650.0,1665.1771927839804,1733.7568138402619,1974.9691480214308,1781.7781871061945,1768.9713164316709,1911.1701740884141,1806.1235930153025,1922.3188550658308,1924.7345370000078,1693.7477438396547
660.0,1996.8273626820383,1754.3481181135978,1858.022027979416,1680.5041447760289,1717.3229624814796,1678.8098302731314,2030.3233139369802,1845.4823242256127,1907.4467660753814,1934.293328488101
670.0,2077.884650319579,1922.519259288947,1845.9212993765727,1763.8867380640943,1973.3374496297763,1729.7957222160496,2041.3693283059185,1916.783194737145,1863.4963326997195,2000.4217836444823
680.0,1782.0559569184352,1827.7014460840983,1843.876999080281,2089.122868628646,2115.467341807005,1999.1937383677835,1741.4676385287055,1914.6503086936032,2104.3145949701116,2113.286901800695
690.0,1936.5393608022632,2063.145860077083,1918.2730851267045,1979.596590513352,1878.416208754469,1891.6493582146968,2122.1445551930938,1952.2911921532839,1852.8646884743848,2116.5012639224447
700.0,1882.0259731809642,1961.2365929725163,2013.3996537824949,1870.385972149751,1917.9897456662304,2014.9448355091465,1914.6520308560139,1930.628956898499,2005.074272682644,1873.1545399251315
710.0,2150.5566906501676,2069.039431592204,1840.8594107789322,2090.254937824644,2142.984290502297,1957.9160911568079,1849.213364529818,1997.8068022346868,2038.4916952839892,2129.3661249916913
720.0,2208.9274731956393,2122.9444864118295,2099.6645546025916,2229.433505519126,2099.254943591052,2034.5823060516866,1896.5145252541283,2236.094310034049,2222.958539678176,2152.688025356838
730.0,2265.285009206237,1954.811892577921,1907.7826858745216,1942.986129433994,2057.620432511173,1947.1661901400448,2264.4655283748516,1940.006808479272,2229.079759072123,2003.9606318467206
740.0,1966.2367888491478,2284.4097910757346,2119.9213990787225,2190.363321081771,2130.4194403318143,2193.0399931826328,2177.0788884610233,2174.9083392581465,2215.8907849722737,2083.863626400078
750.0,2225.598059984243,1977.5247675422765,2135.925632103877,1966.503166461525,2002.2158316006228,2264.8214888984617,2190.8898924601554,1976.3869711800614,2370.453579954826,2342.348600199759
760.0,1978.387929771119,2372.0575409654307,2206.3539245292404,2214.4846968674574,1983.5426040172845,1983.9364788871146,2129.8331328614977,2186.838847141468,2061.617257937439,2040.7863945728716
770.0,2153.45637264583,2311.826481110924,2072.8767506709737,2358.3719430126985,2333.215898131304,2112.0586269638825,2265.504580250409,2382.3505461485647,2253.5287488500726,2430.4654275482003
780.0,2071.7306778773354,2464.484450967154,2245.599322439812,2100.5646424170964,2063.9390577146046,2219.2035693668954,2218.9843923925637,2209.7163581276695,2474.792534543283,2223.1615119533585
790.0,2392.054439443229,2490.7832737217395,2293.3384191880173,2517.080713723003,2078.217881710999,2450.1361312748318,2105.0303032034676,2412.5308921220867,2509.8852261182415,2346.1461378449226
800.0,2500.7373536194536,2257.625916500479,2252.909911308265,2188.880105870444,2367.2967412393555,2390.7678608286524,2179.8602763202466,2350.1154638135704,2311.397170432283,2326.6661370150796
810.0,2129.075348152838,2554.8244210637768,2370.3354304913646,2144.7345221414585,2120.96598195101,2137.9846612787064,2211.9632477293676,2414.856069009712,2505.370163654321,2275.1081969131137
820.0,2270.8533983332636,2241.7222976964536,2266.3040625564013,2458.425704017024,2573.3889251317128,2207.1375753077364,2556.8418637812574,2452.924525464971,2257.4391031165114,2492.5880382776563
830.0,2609.106318740444,2250.4563759832727,2373.154894283775,2412.5199293248897,2637.674764174803,2537.5874871865976,2375.2696465241916,2264.764040283184,2599.9786387340805,2279.3661603534147
840.0,2331.449394062455,2615.582075307545,2576.7488145111215,2235.457670503302,2649.4599153086497,2570.150931168029,2359.1973556683015,2278.314308133328,2220.1453247094278,2644.0926113474425
850.0,2673.6988550661285,2340.586390376606,2514.5674267973236,2392.5102815663276,2509.1248211559023,2288.920939617742,2718.3317868222357,2394.0032130100026,2391.298736214217,2345.3763717912375
860.0,2351.636064586531,2357.0916425513665,2672.172271545108,2479.487215057783,2440.4139486065046,2284.3769974701963,2534.59196656096,2615.547451311248,2638.1346964657723,2347.380066499542
870.0,2418.5691857549373,2733.7095408261284,2469.9653486453562,2573.952997219607,2360.70411963104,2354.912951048531,2424.1361202100948,2362.372428210531,2542.701929972831,2590.7573108059432
880.0,2789.8751941560013,2834.2180168383557,2418.843350697601,2370.986750334995,2625.2953361226855,2484.4956040982734,2366.9514034306244,2487.278381390795,2358.426075732639,2650.1649432234153
890.0,2721.7301440934016,2378.041160693924,2798.339714370562,2881.7992588338984,2805.5527313884368,2579.0306145828554,2601.5636553477425,2397.3247075675026,2750.6168054339273,2386.977243487606
900.0,2809.918354047135,2665.705890690576,2405.305312831342,2470.5340655002797,2843.9355599445694,2683.6560659685165,2467.158546920079,2450.382634674855,2415.4514010579906,2732.452376742761
910.0,2531.913317568035,2645.4002151586046,2727.906196117497,2741.1742703026534,2878.108377897692,2679.9567933099247,2734.1925772796894,2432.2157963648083,2636.261827971793,2910.3186187184588
920.0,2901.5744429119554,2547.4157411204574,2884.3445524369777,2547.001838841376,2632.59975378933,2749.9801513446655,2796.8244500915553,2884.181244548765,2521.325250132025,2802.766748468035
930.0,2621.026189262285,2606.136143413735,2576.1445773644073,2543.702719332841,2493.9580709027846,2937.691296159145,2998.514887383194,2778.441479804401,2525.846448072738,2571.05363446898
940.0,2936.874722937188,2846.157369901623,2922.0133612304635,2885.46250795542,2532.671035846805,2673.268018658325,2647.9411432809948,2540.472599856576,3051.6398567852148,2528.9229158846847
950.0,2630.490518045282,2997.0681820089503,2753.016007586756,2673.203527565197,2924.3924335923048,2903.809859214921,2755.193297155226,2968.017746905969,2867.40481350434,2928.503226423051
960.0,2615.7911587151966,3024.124735560787,2640.5070546396732,2809.5592651641264,2751.912952021039,2604.9804812177517,3133.147248755153,2834.2543007042636,2984.7771990090864,2978.6039388849604
970.0,2891.681580424003,2944.263553714963,3164.939779821549,2895.9898251859663,3172.837849716225,2721.820016851865,3145.0786876012576,2724.2025911120268,2770.3822557963194,2795.3968796311415
980.0,2843.0139972323796,3062.110217149282,2988.0129523848673,3162.0237182135343,2775.654033345827,3134.5164354226163,2775.6076394942133,2800.2277522946483,2953.858088405878,2669.7334411937754
990.0,3070.403363610743,3196.566961793403,3160.9260796400135,3145.314674261731,3068.094048603062,3132.024333000035,2834.084248387536,3019.1390866552783,3062.0861802498616,3197.1955346834047
1000.0,2760.3967456341907,3147.7141617986263,3161.5887306756645,3269.342260820262,2819.1663816456085,2853.3850607295785,3072.919808630896,2951.7816911110535,2730.2242300620464,3232.331463903688
