User amount,Iteration 1,Iteration 2,Iteration 3,Iteration 4,Iteration 5,Iteration 6,Iteration 7,Iteration 8,Iteration 9,Iteration 10
460.0,2321.911126530946,2257.165099085329,2369.7942410439878,2225.45775837592,2483.951193131843,2242.869815668959,2088.6318138823704,2447.7194612098274,2289.4599658037846,2373.660502567202
470.0,2142.7628872466425,2438.1189562114414,2554.447629607782,2298.8117676148213,2347.315936479205,2411.071139490588,2227.0064541169486,2310.031025745916,2329.2885518864846,2427.3706563339815
480.0,2527.038868904592,2449.8958709421368,2432.65403758528,2474.145465391249,2512.6693095003943,2436.1512184936228,2562.5439826923393,2491.7599841079536,2228.179561402789,2510.221537079729
490.0,2654.3299093961696,2533.9792766298415,2349.8885195164567,2642.5513489211953,2502.844776453298,2386.6249558653817,2481.821788814949,2420.4259035177593,2518.683108703453,2524.336214025629
500.0,2377.706827376591,2569.88513276926,2381.0316017214054,2569.8353637548,2615.9938787966225,2666.14846480909,2661.7998970872786,2332.499142546738,2541.3226957198285,2479.7264929484604
510.0,2489.201152022902,2472.2413964507055,2633.733432214702,2596.6488776914066,2387.192223832381,2665.8089351236754,2665.704830889182,2506.283436707111,2660.9865726029575,2592.989732743362
520.0,2799.0543805751513,2705.0535307837326,2763.7564791638756,2740.434041782879,2710.8022034828336,2784.01642823053,2556.7510572892756,2570.664873068874,2484.9352428902257,2869.7360610692267
530.0,2849.050450282549,2724.385124749316,2595.5879477679227,2602.477770905737,2551.9883872314226,2754.0451802416956,2725.1178411608785,2670.9898799861953,2476.929551909508,2781.211010666556
540.0,2594.174251940907,2533.069721893775,2643.3058421313813,2713.2270270248746,2766.0364079024816,2687.2823321384003,2943.3859090030055,2893.5481791962284,2748.2855335513827,2625.7411913976875
550.0,2984.287057646756,2643.6546104561107,2659.4326009435044,2918.4077153869184,2777.921372855858,2800.2174912812416,2920.2484238333086,2929.383946126093,3022.005895808351,2669.9739008096367
560.0,2959.7607138298595,3011.633335019612,2775.8657144359477,2811.4032995347015,2752.265240442785,2920.1141485402354,2823.210415106949,2816.7242721953744,2844.045014287518,2732.851784776526
570.0,2883.5196906358105,3116.17634829681,2651.89526664588,3191.3062615319604,2671.736283769454,2993.1931601572387,2817.2046635295687,2937.922971593042,3026.8836078129993,3026.866083440643
580.0,3032.8348510025553,2967.025882098985,3033.872665739409,2805.9804653035017,2720.63778892564,3066.6970177450457,2673.418795822805,2832.8613135889536,2971.188914960093,3008.9590887596273
590.0,3152.1998439120775,3156.6843463057685,2821.3352194134663,3208.0360564864395,3248.723147959422,3106.445729237589,3189.485502649475,2990.0469473153375,3036.3356146268966,2773.233435471907
600.0,2903.881515359165,3228.1601677184563,3024.34885479768,3075.9642241293463,2810.2173330705077,3331.2228938352982,3239.3392685839362,2880.9178990719174,3251.3419448603627,3252.0159361809556
610.0,3340.971252288938,2973.6493834617468,3131.5835264261377,3279.410115238641,3051.801257500536,2999.5212883847967,3365.80663301205,3093.691285328654,3185.63281638398,2961.9640923212846
620.0,3189.2171976541913,3284.164985466161,3069.0337435285264,3099.9559165013316,3105.950918369585,3380.499893080994,3044.5872908180163,3335.131601432372,3204.582050725284,3063.6467248392264
630.0,3422.632542523518,3062.807809899568,3145.6789770657097,3244.782357849345,3044.8591032457307,3437.5062534331837,3514.250048097223,3569.012055152316,3305.9022835792002,3390.294678051361
640.0,3275.548898730386,3145.622706216874,3276.2641481680434,3293.647014462337,3420.621858947703,3467.3513434038787,3321.1364027153195,3435.204642810684,3316.4004917780503,3578.793925757051
650.0,3718.0878224498124,3301.418302561572,3337.7113401190118,3399.0572822253453,3466.956351554193,3065.029980689533,3495.246173747725,3069.888723063554,3159.3376610117966,3476.5155648529803
660.0,3356.476430980946,3524.271660348963,3570.4412003412613,3215.4765687147037,3514.78387673348,3276.1902566797453,3574.874319711799,3419.2861570268005,3373.586018896125,3244.187548310806
670.0,3735.264440421064,3691.490071606012,3752.1196938138346,3340.074983397604,3378.5989621239573,3415.0480078194837,3706.2850990365023,3373.2862019540753,3378.5529122833077,3825.073136584784
680.0,3607.1090650201354,3618.5470767140505,3693.2373001778096,3288.491441787109,3622.5461579357197,3720.776607533927,3523.2579405574775,3702.094897259428,3557.3454328809557,3602.034220029015
690.0,3552.0851422319734,3936.3211338835667,3487.70704324946,3851.1773613806886,3593.083320192128,3820.259200897193,3802.1995676481774,3461.170522292853,3354.588859492763,3755.5182702824713
700.0,3734.408322860484,3446.2502611170194,3372.239567794407,3780.9411942283637,3734.4916864332263,3787.7016051189694,3618.03168026375,3894.0542320241557,3886.97293454026,3858.971093567389
710.0,3956.358807075758,3821.1392405525025,3550.7037157409786,3873.1564652775655,3713.393234227481,3770.0848913363175,3735.3488463194053,3726.168554555497,3845.5149456625522,3945.4962252290156
720.0,3985.8599593800527,4020.620639816494,3771.5522344556284,3570.0489855870173,4060.4444911544997,3712.923546080957,3551.742904767919,3574.3674359561983,3822.4320649303113,3864.79703660435
730.0,3886.674434298616,3683.7619424765426,4099.9997121408815,3803.9811277058734,3792.3704414916256,3916.905340852942,4058.209399600137,3646.784948187556,3850.3733978597024,3969.811729281115
740.0,3685.8245384546203,3563.511189817141,3743.057214017645,3953.1395684639588,4002.788033960676,3932.63404581408,3807.9162643477853,3636.744551425055,4126.862777377849,4214.149360731788
750.0,3755.407134454427,3830.6536911375765,4051.3270087291494,4180.718439110746,3865.4426871750543,4186.842753883048,4156.821651373463,3735.9778787575174,4260.724720260418,4123.812316095892
760.0,4276.001349318046,4092.359154577675,4282.047254698057,4005.2267396906645,4048.988255511572,4030.663266047093,3802.9385705187506,3929.315008264134,4180.825052951654,4371.176520090266
770.0,4315.097909053125,4132.24684932441,3994.968705153933,4174.275472712364,4371.902707510801,4137.530963332432,3823.189711858956,3903.114559897511,3950.853496189854,4413.062027017426
780.0,4220.2012466406495,3955.278081476722,3993.0590522089506,4000.252145374837,4022.4890629807132,4096.402485509163,4383.150090689271,4387.468519412904,4291.284153461357,4365.635212285515
790.0,4504.875917186246,3979.275594494556,4119.754766897765,4291.052085163089,4169.679490359069,4545.246160071371,3833.1379296897717,4464.501330958016,4371.438385764734,3968.6366181810927
800.0,4253.635578773146,4138.239751188015,4106.548689686877,4334.885395277671,4364.504617006476,4158.582243034225,3864.945280281784,4337.969766291034,3963.398697877943,4312.985868152896
810.0,4311.401053551238,4376.592471399943,4447.841579209618,4281.242575466938,4082.103755714361,4276.612259028205,4139.413993052238,4454.086451770287,4263.116913951924,4288.821851490912
820.0,4264.610701307183,4579.614553275643,4055.9778244784466,4308.052881493967,4441.637820305853,4499.507609784108,4424.70036559783,4730.047647546967,4071.303306800415,4509.014205874251
830.0,4578.933187168572,4197.320843565165,4212.330652047748,4370.5519043024415,4784.009773554315,4227.7456732537685,4719.337568975841,4116.278493459594,4487.954391727691,4216.994113702754
840.0,4595.689758145438,4218.492701892622,4188.546633261237,4388.445816245123,4279.596543861295,4567.729581326334,4448.909634936496,4768.648427705072,4656.089922068861,4453.737941835946
850.0,4898.938148748175,4199.055879057141,4955.012683335897,4624.312299718824,4495.781723640163,4519.864031478808,4306.603802657101,4672.185014388969,4523.309997177336,4264.462338983116
860.0,4708.033772182679,4742.37707828952,4685.0045540704,4648.923554690686,5068.471727562302,4385.225211527022,4351.1325479708885,4637.129016636668,4436.399462976364,5061.97423745615
870.0,5099.530087340726,4865.577924107735,4538.604140692453,4244.631873104068,4472.915515072968,4703.6414008981865,4967.426242212574,4599.212250307358,5077.552881160978,4827.839261498713
880.0,5098.114165145932,4497.235211471537,4568.776134166014,4655.033814253389,4611.467259860147,4424.626021932384,4953.227234517795,4953.940660216826,5148.703054188958,4709.6865076315225
890.0,4619.388528802202,4549.766798652988,5228.99942263514,5076.450406199721,4462.660751163024,4792.61029458524,5129.833904063823,5186.209014892255,4901.045178444831,4435.155310920704
900.0,4976.47800382727,4931.10761400194,5240.172253092975,4998.117023961243,5211.311784340594,4829.764329911323,4684.062796815083,5060.5489491983935,5102.705255963868,4849.320183102711
910.0,5265.820144827213,5212.557041287953,4829.380473370235,5040.23579872295,4826.485905939191,4929.2351975542815,4764.510546213547,5061.6345815286795,4722.020237382309,5063.952337187591
920.0,5094.2781202896385,4932.282386312123,5180.54095612518,5005.110677610874,5133.469388419076,5269.105125167138,5185.611889888894,5056.912612219258,4929.911283838996,5140.1730258628495
930.0,5504.254431830348,5021.104353514274,4751.023887763813,5370.956238473201,4747.615660721652,4802.649329192753,5460.719084149582,4846.780673698645,4847.022498458582,5421.387778152226
940.0,5376.3465233381685,5052.699182999426,4897.489243869447,4777.17454435359,4737.8236995436,5526.82757739235,5214.875084224431,5390.232637570442,4939.509078511431,4852.3743364086295
950.0,4803.925020183032,5446.69817188958,4954.723578894861,5044.631525023088,5337.81951058871,5310.311933394307,5341.9515757396875,5280.6667802174225,5026.009556075326,4988.949490408921
960.0,5770.475767715081,5290.924878842822,5176.0083743960495,5576.6118223344465,5402.038830128259,5193.169379133007,5325.133900471058,5210.228670435858,5076.063319733709,5297.453036760766
970.0,5307.5001917506015,5705.562484475378,5550.049641446205,5316.487936508173,5100.025791324943,5418.399331356552,5212.879651741938,5068.740587248333,5026.069886886238,4865.13080026296
980.0,5334.46030157494,5334.533883569065,5629.345865951456,5314.498364707328,5691.020419258242,5800.065856309015,5870.013335185445,5478.912905091645,5179.002035848982,5634.111153028404
990.0,5306.297717142999,5465.596980903993,5180.17778611914,5561.240213548829,5798.4948173711255,5298.696873615833,5373.945099180938,5501.595664064205,5606.078333444512,4948.021127989855
1000.0,5929.008534555088,5360.246761326218,5646.929777875352,5970.035757226436,5445.873919582042,5514.278568722931,5330.612634459011,5651.032700200613,4994.71520407036,5847.428783898202
